臺北市,中正區,龍福里,2022,1105,917,24,2046,4216,48.53,26.21
臺北市,中正區,新營里,3276,1977,1299,25,3301,6851,48.18,28.86
臺北市,中正區,建國里,564,330,234,3,567,1240,45.73,26.61
臺北市,中正區,光復里,1403,728,675,11,1414,3153,44.85,23.09
臺北市,中正區,黎明里,1070,569,501,11,1081,2719,39.76,20.93
臺北市,中正區,梅花里,1283,636,647,15,1298,2626,49.43,24.22
臺北市,中正區,幸福里,1902,1055,847,25,1927,4871,39.56,21.66
臺北市,中正區,幸市里,1924,985,939,18,1942,3689,52.64,26.7
臺北市,中正區,東門里,1502,878,624,18,1520,3113,48.83,28.2
臺北市,中正區,文北里,2290,1234,1056,25,2315,4517,51.25,27.32
臺北市,中正區,文祥里,3069,1678,1391,33,3102,6282,49.38,26.71
臺北市,中正區,三愛里,3382,1794,1588,38,3420,6997,48.88,25.64
臺北市,大同區,玉泉里,1141,470,671,8,1149,2534,45.34,18.55
臺北市,大同區,建明里,1218,505,713,12,1230,2790,44.09,18.1
臺北市,大同區,建功里,1735,739,996,14,1749,3999,43.74,18.48
臺北市,大同區,建泰里,1424,568,856,25,1449,3039,47.68,18.69
臺北市,大同區,永樂里,2040,791,1249,12,2052,4399,46.65,17.98
臺北市,大同區,朝陽里,1795,771,1024,18,1813,3812,47.56,20.23
臺北市,大同區,星明里,2178,978,1200,18,2196,4940,44.45,19.8
臺北市,大同區,光能里,1949,823,1126,12,1961,4161,47.13,19.78
臺北市,大同區,大有里,1812,708,1104,17,1829,3943,46.39,17.96
臺北市,大同區,延平里,1586,684,902,16,1602,3592,44.6,19.04
臺北市,大同區,雙連里,3418,1426,1992,30,3448,7671,44.95,18.59
臺北市,大同區,南芳里,1534,622,912,18,1552,3376,45.97,18.42
臺北市,大同區,民權里,2486,1120,1366,16,2502,5223,47.9,21.44
臺北市,大同區,景星里,982,382,600,9,991,2231,44.42,17.12
臺北市,大同區,隆和里,1408,546,862,14,1422,2898,49.07,18.84
臺北市,大同區,蓬萊里,1949,833,1116,19,1968,4213,46.71,19.77
臺北市,大同區,國順里,999,356,643,9,1008,2305,43.73,15.44
